sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,simple_sentences_gpt4o,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat,verb_head_same_sent,head_verbi_alluv
8191189,13147369,7,sarnanema,,all,pangaautomaat,pangaautomaadile,"Nn Õhuke Eesti , mis sarnaneks pangaautomaadile bensiinijaama seinas .",,,['Õhuke Eesti sarnaneks pangaautomaadile bensiinijaama seinas.'],,,,,no,no,no,yes,no,yes,no,L,a_n50,,
2048815,3268146,5,tekitama,,in,armee,armees,Mitte-eestlaste kehv riigikeeleoskus tekitab armees pingeid,,,['Mitte-eestlaste kehv riigikeeleoskus tekitab armees pingeid.'],,,,,no,yes,no,no,no,no,no,E,a_n50,,
11407948,18281923,24,jääma,võlgu,all,liit,Liidule,"Jutt on umbes 2-2 , 5 miljardist dollarist , mis kukutatud Mengistu Haile Mariami režiim jäi just saadud sõjavarustuse eest võlgu veel Nõukogude Liidule .",,,"['Jutt on umbes 2-2,5 miljardist dollarist.', 'Kukutatud Mengistu Haile Mariami režiim jäi selle summa sõjavarustuse eest võlgu Nõukogude Liidule.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,no,no,no,yes,no,yes,no,L,a_n80,y,y
3030028,4860257,10,põhjustama,,all,maaomanik,maaomanikele,"Firma peab hüvitiste maksmist õigeks , kuna infrastruktuuriettevõtted põhjustavad maaomanikele kitsendusi ja ebamugavusi .",,,"['Firma peab hüvitiste maksmist õigeks.', 'Infrastruktuuriettevõtted põhjustavad maaomanikele kitsendusi ja ebamugavusi.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
4033611,6491937,7,kandma,ette,all,ECRI,ECRI-le,"Ei tea , kes selliseid andmeid ECRI-le ette kannab - ega ometi mustlased ise !",,,"['Ei tea, kes selliseid andmeid ECRI-le ette kannab.', 'Ega ometi mustlased ise!']",,,,,no,no,no,no,yes,yes,no,L,a_n80,y,y
10986231,17595840,15,süstima,,ill,hoolealune,hoolealustesse,"Andres Sõber ( Kalev ) : Kartmatu liider , kes sama hoiakut süstis ka hoolealustesse ning kes kogenud mängijate toel ei jäänud vastastele alla ka taktikuna .",,,"['Andres Sõber oli Kalevi kartmatu liider.', 'Andres Sõber süstis sama hoiakut ka hoolealustesse.', 'Andres Sõber ei jäänud vastastele alla ka taktikuna.', 'Andres Sõber kasutas kogenud mängijate tuge.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
6485006,10429095,22,kehtima,,all,Iraan,Iraanile,"Ma tean , et täieliku kütusetsükli hankimine tähendab , et riik on mõne kuu kaugusel tuumarelvadest , ja see kehtib nii Iraanile kui kõigile teistele .",,,"['Ma tean, et täieliku kütusetsükli hankimine tähendab, et riik on mõne kuu kaugusel tuumarelvadest.', 'See kehtib nii Iraanile kui kõigile teistele.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n80,y,y
10454252,16764683,3,tegema,,all,Keskerakond,Keskerakonnale,"“ Tegin Keskerakonnale ettepaneku algatada umbusaldusavaldus linnapea Ivi Eenmaale , seda aga ei tehtud .",,,"['Tegin Keskerakonnale ettepaneku algatada umbusaldusavaldus linnapea Ivi Eenmaale.', 'Keskerakond ei algatanud umbusaldusavaldust.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,no,yes,yes,no,L,a_n80,y,y
13862539,22104496,13,põhjustama,,all,suusaliit,suusaliidule,Val di Fiemme MMil epo-hormooni tarvitamisega vahele jäänud Kaisa Varis põhjustas Soome suusaliidule ligi 6 miljoni Eesti krooni suuruse kahju .,,,"['Val di Fiemme MMil jäi Kaisa Varis epo-hormooni tarvitamisega vahele.', 'Kaisa Varis põhjustas Soome suusaliidule ligi 6 miljoni Eesti krooni suuruse kahju.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
17832366,27223743,8,kinkima,,all,arvuti,arvutile,ma ei kingi ju ventikat ka talle arvutile,,,['Ma ei kingi ventikat talle arvutile.'],,,,,no,no,no,no,no,no,no,,a_n80,y,e
5169788,8294008,12,tungima,kallale,all,noorpaar,noorpaarile,"Esmaspäeval aga tungis hai paarsada kilomeetri lõuna pool Põhja-Carolina rannikul kallale noorpaarile - mees hukkus , naine on aga tõsiste vigastustega haiglas .",,,"['Esmaspäeval tungis hai kallale noorpaarile.', 'Rünnak toimus paarsada kilomeetrit lõuna pool Põhja-Carolina rannikul.', 'Mees hukkus.', 'Naine on tõsiste vigastustega haiglas.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
14253524,22626415,13,laenama,,abl,iseenese,iseendilt,"Arusaamatuses ja pidetuses otsivad siis headki näitlejad laval abi stampžestidest , laenavad iseendilt .",,,"['Arusaamatuses ja pidetuses otsivad head näitlejad laval abi stampžestidest.', 'Näitlejad laenavad iseendilt.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
12407194,19864326,7,tunnistama,,all,kriisiõppus,kriisiõppusele,Teatrijuhtimise praktika tunnistab ta just tänu kriisiõppusele tugevaks .,syntax,,"['Teatrijuhtimise praktika on tugev.', 'Ta tunnistab teatrijuhtimise praktika tugevaks tänu kriisiõppusele.']",,,,,no,yes,no,no,no,no,no,E,a_n80,y,e
6195531,9948684,10,sõnama,,all,portaal,portaalile,"Aeg-ajalt käikase üle lahe lennumasinatega , "" sõnas ta portaalile .",,,"['Aeg-ajalt käiakse üle lahe lennumasinatega.', 'Ta sõnas seda portaalile.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,no,yes,yes,no,L,a_n80,y,y
3435614,5530981,2,näima,,all,poliitik,poliitikule,"Mõnele poliitikule näib lausa paradiisina , et ettevõtja peab oma maksumäära kinnitamiseks tema juurde tulema .",,,"['Mõnele poliitikule näib olukord lausa paradiisina.', 'Ettevõtja peab oma maksumäära kinnitamiseks poliitiku juurde tulema.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
8691290,13944108,13,laulma,,all,kokkuhoidlikkus,kokkuhoidlikkusele,"Selles paigas , kus hommikust õhtuni laulsid rohkem kui sada töötajat kiidulaulu kokkuhoidlikkusele , voorusele , harmooniale , korras seedimisele ja kodurahule , hõljus õhus finantstormide , intriigi , lahkhelide , seedehäirete ja abielurikkumise hõngu .",,,"['Selles paigas laulsid hommikust õhtuni rohkem kui sada töötajat.', 'Töötajad laulsid kiidulaulu kokkuhoidlikkusele, voorusele, harmooniale, korras seedimisele ja kodurahule.', 'Õhus hõljus finantstormide, intriigi, lahkhelide, seedehäirete ja abielurikkumise hõngu.']",,,,,no,no,no,no,no,no,no,,a_n80,y,y
6700220,10779557,4,kinkima,,all,andorralas,andorralastele,"Kaks korda kinkis andorralastele palli Urmas Rooba , kuid õnneks karistust ei järgnenud .",,,"['Urmas Rooba kinkis andorralastele palli kaks korda.', 'Õnneks karistust ei järgnenud.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
4284529,6893438,4,meenutama,,all,osaleja,osalejatele,"Konverentsi korraldajad meenutasid osalejatele , et Gaza sektori ja Palestiina humanitaarkriisist ei saa üle vaadata .",,,"['Konverentsi korraldajad meenutasid osalejatele midagi.', 'Nad meenutasid, et Gaza sektori ja Palestiina humanitaarkriisist ei saa üle vaadata.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
13019981,20831554,9,hõikama,,all,kelk,kelgule,« Vilgats ! » hõikab Lauri järgmise võistleja kelgule .,,,"['Lauri hõikab järgmise võistleja kelgule.', 'Ta hüüab: «Vilgats!»']",,,,,no,no,no,yes,no,yes,no,L,a_n80,y,y
13325269,21317380,1,imponeerima,,all,Märt,Märdile,"Märdile aga imponeerib hoopis Müürilehe plakat , millel kujutatud vaid õuna : Lihtne ja lakooniline .",,,"['Märdile imponeerib Müürilehe plakat.', 'Plakatil on kujutatud vaid õuna.', 'Plakat on lihtne ja lakooniline.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80,y,y
10527946,16878011,4,pakkuma,,all,Sabonis,Sabonisele,"Trail Blazers pakub Sabonisele aga juba uut , kolmeaastast lepingut hooajapalgaga kuus miljonit dollarit .",,,"['Trail Blazers pakub Sabonisele uut lepingut.', 'Leping on kolmeaastane.', 'Hooajapalk on kuus miljonit dollarit.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
15704690,24505883,7,taotlema,,abl,ERDA,ERDAlt,"Uuemõisa Tehnika tänava kordategemiseks taotles vallavalitsus ERDAlt raha põhjusel , et seal elab kolmandik valla elanikest ja seal on valla peamine tulubaas .",,,"['Uuemõisa Tehnika tänava kordategemiseks taotles vallavalitsus ERDAlt raha.', 'Seal elab kolmandik valla elanikest.', 'Seal on valla peamine tulubaas.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,yes,no,yes,no,L,a_n80,y,y
4886221,7844959,15,näitama,,all,ametivend,ametivendadele,"Mõistagi ei maksa eufooriasse sattuda , tuleval kolmapäeval näitavad Shotimaa jalgpallurid ja poolehoidjad kohalikele ametivendadele eurotaset .",,,"['Ei maksa eufooriasse sattuda.', 'Tuleval kolmapäeval näitavad Shotimaa jalgpallurid ja poolehoidjad kohalikele ametivendadele eurotaset.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
8969953,14421217,7,pressima,välja,abl,kaubitseja,kaubitsejatelt,"Süüdistustelaine , et turu tegevjuhid pressivad kaubitsejatelt põhjendamatult palju raha välja ja kiusavad neid taga , tõusis taas päevakorda pärast detsembri lõpus toimunud pommiplahvatust , milles hukkus üks ja sai vigastada kolm inimest .",,,"['Turu tegevjuhte süüdistatakse kaubitsejatelt põhjendamatult palju raha välja pressimises.', 'Turu tegevjuhte süüdistatakse kaubitsejate tagakiusamises.', 'Süüdistused tõusid päevakorda pärast detsembri lõpus toimunud pommiplahvatust.', 'Pommiplahvatuses hukkus üks inimene.', 'Pommiplahvatuses sai vigastada kolm inimest.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,e
13627899,21792258,9,naeratama,,all,politseinik,politseinikele,"Teine liik on nn püsikunded , kes naeratavad politseinikele järjekordselt vahele jäädes tuttavlikult .",,,"['Teine liik on nn püsikunded.', 'Püsikunded naeratavad politseinikele tuttavlikult.', 'Nad naeratavad, kui järjekordselt vahele jäävad.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
3226225,5182857,4,põhjustama,,all,energeetik,energeetikutele,"Just kurjategijad põhjustavad energeetikutele lisakulusid , tekitavad vajaduse suurteks investeeringuteks .",,,"['Kurjategijad põhjustavad energeetikutele lisakulusid.', 'Kurjategijad tekitavad vajaduse suurteks investeeringuteks.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
14429044,22853881,4,soovitama,,all,lasteaed,lasteaiale,Tervisekaitsetalitus soovitas Taebla lasteaiale vett tuua mujalt .,,,['Tervisekaitsetalitus soovitas Taebla lasteaiale vett tuua mujalt.'],|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,no,no,no,yes,no,yes,no,L,a_n80,y,y
11072933,17736942,5,märkima,,all,Eesti,Eestile,"Käesolev aasta on nii Eestile , Lätile kui ka Leedule alles esimene hooaeg NATO liikmelisuse saavutamise aastaprogrammi (  membership action plan  ehk MAP - toim ) raames , märkis peasekretär .",syntax,"Käesolev aasta on Eestile, Lätile ja Leedule esimene hooaeg NATO liikmelisuse saavutamise aastaprogrammi raames.
NATO liikmelisuse saavutamise aastaprogrammi nimetatakse membership action plan’iks (MAP).
Seda märkis peasekretär.","['Käesolev aasta on Eestile esimene hooaeg NATO liikmelisuse saavutamise aastaprogrammi raames.', 'Käesolev aasta on Lätile esimene hooaeg NATO liikmelisuse saavutamise aastaprogrammi raames.', 'Käesolev aasta on Leedule esimene hooaeg NATO liikmelisuse saavutamise aastaprogrammi raames.', 'Peasekretär märkis seda.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n80,n,e
7736111,12402767,7,andma,,all,Cave,Cave'ile,"Idee tavatult roimarohke kauamängiva kokkupanekuks andis Cave'ile tema pikaaegne kaaskonspiraator ja kitarrist Blixa Bargeld pooleteise aasta eest , kui Cave & Bad Seeds salvestasid eelmist pikka plaati “ Let Love In ” .",,,"[""Blixa Bargeld andis Cave'ile idee kauamängiva kokkupanekuks."", ""Blixa Bargeld on Cave'i pikaaegne kaaskonspiraator ja kitarrist."", 'See juhtus pooleteise aasta eest.', 'Cave & Bad Seeds salvestasid eelmist pikka plaati “Let Love In”.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80,y,y
4721345,7585107,5,valmistama,,all,UEFA,UEFA-le,"Ta tunnistas , et UEFA-le valmistab muret , kui halvaks on muutunud kohtunike ja mängijate vahelised suhted , eriti kui need lõpevad vägivallaga , nagu seda tihti juhtub madalamates liigades .",,,"['Ta tunnistas midagi.', 'UEFA-le valmistab muret kohtunike ja mängijate vaheliste suhete halvenemine.', 'See muret valmistab eriti siis, kui suhted lõpevad vägivallaga.', 'Vägivalda esineb tihti madalamates liigades.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,no,no,no,no,A,a_n80,y,y
8825925,14174174,24,kuulma,,abl,Peetri,Peetrilt,"Kadumiseks oli aeg suurepärane - kui keegi hakkaks uurima , miks mind kohtus pole ja kus ma üldse olen , siis kuuleks ta Peetrilt , kuidas me koos napsi võtsime ning kuidas ma oma jala peal koju hakkasin minema .",,,"['Kadumiseks oli aeg suurepärane.', 'Kui keegi hakkaks uurima, miks mind kohtus pole ja kus ma üldse olen, siis kuuleks ta midagi.', 'Ta kuuleks Peetrilt, kuidas me koos napsi võtsime.', 'Ta kuuleks Peetrilt, kuidas ma oma jala peal koju hakkasin minema.']",|AL|ALT|,,location,PER,yes,no,no,no,no,no,no,A,a_n80,y,y
18382880,27868933,17,delegeerima,,all,ringhäälingunõukogu,ringhäälingunõukogule,"Ma kardan , et see küsimus jällegi ennetab tegelikult seda tegevust , mida see seadus delegeerib ringhäälingunõukogule .",,,"['Ma kardan midagi.', 'See küsimus ennetab tegelikult seda tegevust.', 'Seadus delegeerib selle tegevuse ringhäälingunõukogule.']",,,,,no,no,no,no,yes,yes,no,L,a_n80,y,y
17832241,27223596,6,käima,peale,all,lint,lintidele,"Suured lindid käivad külge , lintidele käis ka kaas peale , aga see on kadunud .",,,"['Suured lindid käivad külge.', 'Lintidele käis ka kaas peale.', 'Kaas on kadunud.']",,,,,no,no,no,yes,no,yes,no,L,a_n80,y,y
5729662,9189216,13,tungima,kallale,all,naismüüja,naismüüjale,Umbes 45aastane naine tungis Müürivahe tänaval Guitar Safari pubi vastas asuvas kasukapoes naismüüjale kallale kell 13.09.,,,"['Umbes 45aastane naine tungis Müürivahe tänaval kasukapoes naismüüjale kallale.', 'Kasukapood asub Guitar Safari pubi vastas.', 'See juhtus kell 13.09.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
2544269,4081815,32,sõitma,otsa,all,Rudolf,Rudolfile,"22.10.2002 kella 10.30 ajal juhtus Pärnus Karja ja Hõbeda tänava ristmikul liiklusõnnetus , kus sõiduauto Opel Omega , mida juhtis Martti ( s. 1968 ) sõitis otsa ülekäigurajal tänavat ületanud Rudolfile ( s. 1926 ) .",,,"['22.10.2002 kella 10.30 ajal juhtus Pärnus liiklusõnnetus.', 'Õnnetus juhtus Karja ja Hõbeda tänava ristmikul.', 'Sõiduauto Opel Omega sõitis otsa ülekäigurajal tänavat ületanud Rudolfile.', 'Opel Omega juht oli Martti.', 'Martti on sündinud 1968. aastal.', 'Rudolf on sündinud 1926. aastal.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80,y,y
7158192,11514562,1,kommenteerima,,all,EE,EEle,EEle kommenteeris pankade liitumist Hoiupanga juhatuse esimees Olari Taal .,,,"['EEle kommenteeris pankade liitumist Olari Taal.', 'Olari Taal on Hoiupanga juhatuse esimees.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,yes,no,yes,no,L,a_n80,y,y
656313,1042879,8,helistama,,all,elanik,elanikele,"Maja teatab vajadusel ise politseisse ja helistab elanikele , kui keegi püüab sisse tungida .",,,"['Maja teatab vajadusel ise politseisse.', 'Maja helistab elanikele, kui keegi püüab sisse tungida.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,y,y
4020416,6471584,20,lugema,,all,valijamees,valijameestele,"Tehtud on Eesti poliitilises kultuuris pretsedenditu erakondlik kampaaniareis Pärnumaale , kus Rahvaliit presidendi hõlma varjust omavalitsustele ( loe : valijameestele ) rahamägesid ja eurojõgesid lubas .",syntax,,"['Tehtud on erakondlik kampaaniareis Pärnumaale.', 'See on pretsedenditu Eesti poliitilises kultuuris.', 'Rahvaliit lubas presidendi hõlma varjust omavalitsustele rahamägesid ja eurojõgesid.', 'Omavalitsused on valijamehed.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n80,n,e
7904969,12657543,9,tegema,,all,Harald,Haraldile,"Ja järsku tundis Manda , et oli teinud Haraldile ülekohut .",,,"['Manda tundis midagi.', 'Manda tundis, et oli teinud Haraldile ülekohut.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80,y,y
7692281,12333295,5,näima,,all,tantsuhitt,tantsuhitile,Prince'i 1982. aastal ilmunud tantsuhitile “ 1999 ” näib aastavahetusega saabuvat uus ( ja oodatud ) tulemine .,,,"[""Prince'i tantsuhitt “1999” ilmus 1982. aastal."", 'Aastavahetusega näib saabuvat hittile uus tulemine.', 'See tulemine on oodatud.']",,,,,no,no,no,no,no,no,no,,a_n80,y,?
7047685,11321711,4,müüma,maha,all,eriosakond,eriosakonnale,""" Müüvad meid eriosakonnale maha ? """,,,"['Keegi küsib: ""Müüvad meid eriosakonnale maha?""']",|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,no,no,no,yes,no,yes,no,L,a_n80,y,y
14279601,22668717,9,tungima,kallale,all,Dmitri,Dmitrile,Pühapäeval tungisid Narvas Rakvere tänaval kolm noormeest kallale Dmitrile .,,,['Pühapäeval tungisid Narvas Rakvere tänaval kolm noormeest kallale Dmitrile.'],,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
7192259,11568803,14,kasseerima,,abl,Pentagon,Pentagonilt,"Selleks , et vedada 90 senti gallon maksvat bensiini Iraaki , kasseeris firma Pentagonilt 1,59 dollarit .",,,"['Firma vedas bensiini Iraaki.', 'Bensiin maksis 90 senti galloni kohta.', 'Firma kasseeris Pentagonilt 1,59 dollarit galloni kohta.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,PER,no,no,no,yes,no,yes,no,L,a_n80,y,y
1892072,3014379,10,näima,,all,mis,millele,"Kuigi uus ajajärk võib meid eemale juhtida kuristikust , millele Eesti näis viimastel kuudel järjest kiiremini lähenevat , jäävad mitmed ohud endiselt õhku rippuma .",,,"['Uus ajajärk võib meid eemale juhtida kuristikust.', 'Eesti näis viimastel kuudel kuristikule järjest kiiremini lähenevat.', 'Mitmed ohud jäävad endiselt õhku rippuma.']",,,,,no,no,no,no,no,no,no,,a_n80,y,?
2038914,3255328,3,andma,,all,EBRD,EBRD-le,"Laenuleping annab EBRD-le õiguse tuleva aasta esimesel poolel konverteerida allutatud laen Hansapanga aktsiateks , ütles Hansapanga finantsdirektor Erkki Raasuke .",,,"['Laenuleping annab EBRD-le õiguse konverteerida allutatud laen Hansapanga aktsiateks.', 'Konverteerimine võib toimuda tuleva aasta esimesel poolel.', 'Hansapanga finantsdirektor on Erkki Raasuke.', 'Erkki Raasuke ütles seda.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,ORG,no,no,no,no,no,no,no,A,a_n80,y,y
1597427,2541923,6,saatma,laiali,all,tellija,tellijatele,"Baranka joke-list saadab aeg-ajalt oma tellijatele laiali siganaljakaid anekdoote , millest enamik küll inglise keeles .",,,"['Baranka joke-list saadab aeg-ajalt oma tellijatele anekdoote.', 'Anekdoodid on siganaljakad.', 'Enamik anekdoote on inglise keeles.']",,,,,yes,no,no,no,no,no,no,A,a_n80,y,y
8068106,12947571,2,tunnistama,,all,Priskild,Priskillale,"Tunnistan Priskillale , et ma ei ole juutide vandenõust kunagi midagi kuulnud .",,,"['Ma tunnistan Priskillale midagi.', 'Ma ei ole juutide vandenõust kunagi midagi kuulnud.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n80,y,y
2342833,3753052,2,kompenseerima,,all,seadus,seadusele,"Vastavalt seadusele kompenseerib kohalik omavalitsus investeeringud teedeehitusse , drenaaži ja tänavavalgutusse , juhul kui need on avalikus kasutuses või kui ei lepita kokku teisiti .",syntax,,"['Seadus sätestab kohaliku omavalitsuse kohustused.', 'Kohalik omavalitsus kompenseerib investeeringud teedeehitusse, drenaaži ja tänavavalgustusse.', 'Kompensatsioon toimub juhul, kui need on avalikus kasutuses.', 'Kompensatsioon toimub ka juhul, kui ei lepita kokku teisiti.']",,,,,no,no,no,no,no,no,no,,a_n80,n,e
2970206,4764348,3,kütma,,all,tema,neile,""" Kütsime neile sauna ka rõivistusse , "" muheles Aivar Pohlak .",,,"['Aivar Pohlak muheles.', 'Aivar Pohlak ütles, et nad kütsid sauna rõivistusse.']",,,,,yes,no,no,no,no,no,no,A,a_n80,n,?
12211695,19550360,16,uurima,,abl,see,sellelt,"Miks Romeo Kalda elu läks just nii , nagu ta läinud on , uuris Toimik sellelt ühelt Eestimaa ohtlikumalt kurjategijalt endalt .",???,"Toimik uuris Romeo Kalda käest tema elu kohta.
Romeo Kalda on üks Eestimaa ohtlikumaid kurjategijaid.
Tema elu on läinud nii, nagu see on läinud.","['Toimik uuris Romeo Kaldalt midagi.', 'Romeo Kalda on üks Eestimaa ohtlikumaid kurjategijaid.', 'Toimik uuris, miks Romeo Kalda elu läks nii, nagu see läinud on.']",,,,,yes,no,no,no,no,no,no,A,a_n80,?,?
9975055,16000359,9,laulma,,all,vokk,vokile,"Öösiti ning varahommikuti käsitööd tehes on ta laulnud vokile , kerilauale ja kõigile muudele asjadele .",,,"['Ta teeb käsitööd öösiti ja varahommikuti.', 'Ta on laulnud vokile.', 'Ta on laulnud kerilauale.', 'Ta on laulnud kõigile muudele asjadele.']",,,,,no,no,no,no,yes,yes,no,L,a_n80,y,y
