text,id,label,review,text_id,las
Väidetavasti teenis fond suure osa oma varasemate aastate kasumist intressivahede vähenemise pealt .,2338,"[{""start"": 0, ""end"": 12, ""text"": ""Väidetavasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,5924,0.0
"Homsest alustab lennureisijate teenindamist Tallinna Lennujaama ajutine reisiterminaal , mis asub praegusest umbes sada meetrit põhja pool .",2339,"[{""start"": 109, ""end"": 114, ""text"": ""umbes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,5934,70.6
Ja saab ka .,2340,"[{""start"": 8, ""end"": 10, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,5981,66.7
"Holbrooke lisas , et Euroopa Julgeoleku- ja Koostööorganisatsioon ( OSCE ) moodustab nüüd 2000-liikmelise meeskonna , kelle ülesandeks on jälgida , et Jugoslaavia täidaks antud lubadusi ja lõpetaks vägivalla Kosovos .",2341,"[{""start"": 85, ""end"": 89, ""text"": ""nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6002,40.0
"Eriti kui kaitseministriks on isik , keda olla võimatu ümber veenda .",2342,"[{""start"": 0, ""end"": 9, ""text"": ""Eriti kui"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6028,10.0
Relvajõududel ei tohi olla võimalust kulutada raha täitevvõimu teadmata või tema soovi vastaselt .,2343,"[{""start"": 87, ""end"": 96, ""text"": ""vastaselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6046,92.3
"Tsiviilkontrolliks on vajalik rahandusministeerium , mis koostab riigieelarve ja korraldab selle täitmist , kontrollides seeläbi valitsemiskulusid .",2344,"[{""start"": 121, ""end"": 128, ""text"": ""seeläbi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6049,87.5
"Ta lisas , et sel aastal oli konkurents tihedam ja Raschinski näitas väga head mängu .",2345,"[{""start"": 69, ""end"": 73, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6066,80.0
"Turniiri atraktiivseimaks mängijaks ning pealtvaatajate lemmikuks peeti Endla teatri näitlejat Sepo Seemani , kes arvas , et ta oli kõige nõmedam mängija .",2346,"[{""start"": 132, ""end"": 137, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6073,68.2
"Californiast pärit neiu , kes kirjutab Baltic Timesis ja jänkinoormees , kes kirjutab Financial Timesis , seisavad ja vaatavad jamesbondliku tähelepanuga .",2347,"[{""start"": 0, ""end"": 18, ""text"": ""Californiast pärit"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6127,0.0
Kell kümme võib siiski pidurahva hulka kaeda .,2348,"[{""start"": 16, ""end"": 22, ""text"": ""siiski"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6129,14.3
""" Kui toimetaja seda uskuma jääks , et reede öösel teen ma 100-kroonise piletiga ööklubis tööd , "" ohkab ameeriklanna ja ostab pileti .",2349,"[{""start"": 39, ""end"": 50, ""text"": ""reede öösel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6131,27.3
"Meid oli kunagi üle saja tuhande , "" ütleb hallipäine seltsimees ja ohkab .",2350,"[{""start"": 9, ""end"": 15, ""text"": ""kunagi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6143,0.0
"Soliidsete lipsustatud meeste ja kostüümides naiste asemel , kel väidetavalt punakurat põues , on maad võtnud ehtsad sarvilised halloweeni pidulised .",2351,"[{""start"": 65, ""end"": 76, ""text"": ""väidetavalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6158,30.0
"On ju senine praktika näidanud , et maavanem läheb poliitkaubaks hoolimata sellest , mida ütleb seadus .",2352,"[{""start"": 3, ""end"": 5, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6193,0.0
Kaob ju pärast reformiprotsessi lõpulejõudmise ning omavalitsuste eeldatavat ühinemist maavalitsuste järele vajadus .,2353,"[{""start"": 5, ""end"": 7, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6195,8.3
"Üheksameheline grupp , kuhu Jaan Kirsipuu ja Lauri Ausi klubist mahtus lisaks Bo Hamburgerile Pascal Chanteur , läks ära juba distantsi esimesel kolmandikul .",2354,"[{""start"": 121, ""end"": 125, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6231,82.6
Juuni alguses siseminister Olari Taalile saadetud kirjas juhtisin tähelepanu aasta algusest poole võrra tõusnud tubakaaktsiisi juba tekkinud negatiivsetele tulemitele .,2355,"[{""start"": 127, ""end"": 131, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6279,73.7
"Tegu on põhjendamatu optimismiga , sest esimese nelja kuu laekumine oli vaid 81,8 miljonit krooni ehk 13 protsenti eelarvelisest mahust .",2356,"[{""start"": 72, ""end"": 76, ""text"": ""vaid"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6288,35.0
Samuti on valitsus sõnades seadnud prioriteediks Eesti igakülgse ettevalmistamise EL-i täisliikmeks saamiseks .,2357,"[{""start"": 0, ""end"": 6, ""text"": ""Samuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6292,8.3
On silmakirjalik põhjendada ebapopulaarset maksu tõusu justkui Euroopa Liidu nõuetega ning seega süvendada kodanike kasvavat vastuseisu liiduga ühinemisele .,2358,"[{""start"": 91, ""end"": 96, ""text"": ""seega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6294,55.6
Üldkogu arvates oli Tammeri esitatud teistimisavaldus põhjendamata teistimisaluse puudumise tõttu ja seega jäi rahuldamata .,2359,"[{""start"": 101, ""end"": 106, ""text"": ""seega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6315,64.3
"Pärast viimaseid pöördeid Maapanga loos peab valitsus , kes panga klientidele korduvalt lootustandvaid lubadusi pildus , oma sõnu sööma .",2360,"[{""start"": 78, ""end"": 87, ""text"": ""korduvalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6330,31.6
""" Me leiame koridoridest peaaegu iga päev narkomaanide süstlaid , "" ütles keskturu naabruses Lastekodu 16 majas elav Sergei ( 54 ) .",2361,"[{""start"": 25, ""end"": 32, ""text"": ""peaaegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6350,22.7
""" Ega selliste pisiasjade pärast hakka keegi politseid tülitama . """,2362,"[{""start"": 2, ""end"": 5, ""text"": ""Ega"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6351,0.0
""" Mõtlesin suurt vereloiku nähes esimese ehmatusega , et keegi on lausa ära tapetud . """,2363,"[{""start"": 66, ""end"": 71, ""text"": ""lausa"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6355,53.3
""" Kindlasti vesteldi inimestega , "" lausus ta .",2364,"[{""start"": 2, ""end"": 11, ""text"": ""Kindlasti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6368,0.0
Juhtivspetsialisti hinnangul tuleks probleemi lahendamiseks luua võimalikult soodsad tingimused ühiskanalisatsiooniga liitumiseks .,2365,"[{""start"": 65, ""end"": 76, ""text"": ""võimalikult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6412,54.5
"Meie klient peab saama liisingtooteid kodukohajärgsest kontorist ning juba tuttava telleri või kliendihalduri käest , "" ütles Altvee .",2366,"[{""start"": 70, ""end"": 74, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6457,38.9
Samas saab peale liisinglepingu vaadata liisitud objekti ning sellega seotud kindlustuspoliisi andmeid .,2367,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6459,0.0
"Selleks , et pakutav teenus oleks täiuslik , saab klient tellida liisingmaksete tasumiseks ka e-arveid ning anda püsimaksekorraldusi .",2368,"[{""start"": 91, ""end"": 93, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6461,72.2
"Eestlaste jaoks on NATO veel täheühend , millel pole seost tegeliku eluga .",2369,"[{""start"": 24, ""end"": 28, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6471,8.3
Luige hinnangul laienemise esimene ring pigem rahustab kui ärritab Venemaad .,2370,"[{""start"": 40, ""end"": 45, ""text"": ""pigem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6481,30.0
"Välisüliõpilastalituse spetsialisti Silvi Lannese sõnul oli kõrgkooli tahtjaid veelgi rohkem , kuid kõik ei saanud ülikooli sisse .",2371,"[{""start"": 79, ""end"": 85, ""text"": ""veelgi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6504,29.4
Lannese sõnul ei asu kõik ülikooli vastu võetud välismaalased siiski sügisel koolipinki .,2372,"[{""start"": 62, ""end"": 68, ""text"": ""siiski"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6508,83.3
""" Soomlasi on meil õppinud varemgi .",2373,"[{""start"": 27, ""end"": 34, ""text"": ""varemgi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6514,83.3
"Kui põhiseadus on deklaratsioon , siis on seadusandja ainus kohtumõistja oma seaduste põhiseaduspärasuse üle .",2374,"[{""start"": 34, ""end"": 38, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6532,35.7
"Teiseks , valimisseadust muudeti vahetult enne valimisi .",2375,"[{""start"": 33, ""end"": 41, ""text"": ""vahetult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6561,57.1
Neist saavad erakonda kuuluda vaid Eesti kodanikud .,2376,"[{""start"": 30, ""end"": 34, ""text"": ""vaid"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6570,57.1
"Viimastel aastatel on ministeerium teinud rea julgeid otsuseid ning ehitanud laenuraha eest kiiresti valmis Vanemuise Kontserdimaja ( 1998 ) , millele järgnesid Vanalinna stuudio , spordimuuseum , Nukuteater , Endla , Tartu veekeskus , Pärnu kontserdimaja ...",2377,"[{""start"": 92, ""end"": 100, ""text"": ""kiiresti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6645,19.4
Ja kas peabki ?,2378,"[{""start"": 3, ""end"": 6, ""text"": ""kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6653,0.0
Teatrite rahastamine nn külastaja doteerimispõhimõttel on tänaseks tõestanud oma formaalsust ning sundinud teatreid võidujooksule kunstikaugete eesmärkide nimel .,2379,"[{""start"": 58, ""end"": 66, ""text"": ""tänaseks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6690,23.5
"Teatriliit pakub teatrite toetamise arvestusaluseks paratamatuid kulusid , mis tagaksid stabiilsuse ja võimaldaksid suunata kogu teatritegevuse just kunstiliste ülesannete teenimisele .",2380,"[{""start"": 144, ""end"": 148, ""text"": ""just"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6695,75.0
Keegi ei taha ju esineda tühjadele saalidele .,2381,"[{""start"": 14, ""end"": 16, ""text"": ""ju"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6696,42.9
"Riigikogult on vajalik aktsept valitud vahendite stabiilseks rahastamiseks , mis lõpetaks peost-suhu elamise ja kerjusetunde , mis on paraku meie tänase kultuurielu igapäevaseks kaasnähtuseks .",2382,"[{""start"": 134, ""end"": 140, ""text"": ""paraku"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6704,62.5
"See teadmine ei vähenda meie soovi NATO-sse astuda , kuid maailmapoliitilised realiteedid sunnivad vägisi sellisele järeldusele jõudma .",2383,"[{""start"": 99, ""end"": 105, ""text"": ""vägisi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6731,76.5
"Militaarne info-oaas terendab kaitsekulutuste osakaalu tõusuga ning hariduse osas ei ole siin "" suure mänguga "" võrreldes midagi järele anda .",2384,"[{""start"": 89, ""end"": 93, ""text"": ""siin"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6748,35.0
""" Mul on väga hea meel Pärnu kontserdimaja valmimise üle Pärnu muinsuskaitsealas , "" ütles Lepp .",2385,"[{""start"": 9, ""end"": 13, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6779,31.2
"Kihelkonna vallavanem Allan Alev tunnistas , et neljapäeva õhtul teatavaks tehtud Eesti Panga otsus EVEA Panga sulgemise kohta oli talle tõeliselt ebameeldiv üllatus .",2386,"[{""start"": 137, ""end"": 146, ""text"": ""tõeliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6788,65.2
"Pankrotistunud Maapangas on Kihelkonna vallal siiani 202 000 krooni , 350 000 krooni õnnestus tagasi saada .",2387,"[{""start"": 46, ""end"": 52, ""text"": ""siiani"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6791,14.3
""" Viis sekundit ja uks on jälle kinni .",2388,"[{""start"": 26, ""end"": 31, ""text"": ""jälle"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6863,75.0
Siis hakkavad inimesed Suletud Ruumist välja tulema .,2389,"[{""start"": 0, ""end"": 4, ""text"": ""Siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,6865,0.0
"Kui selle kasuks otsustame , toetame ühtlasi kõiki neid , kes tootmises on osalenud .",2390,"[{""start"": 37, ""end"": 44, ""text"": ""ühtlasi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6889,42.9
Narvast pärit Andrei ja kolm naist tapeti narkomüügikohaks olnud korteris pühapäeva õhtul .,2391,"[{""start"": 0, ""end"": 13, ""text"": ""Narvast pärit"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6905,0.0
"Ta lisas , et firma alustab metalliveoga Muuga sadama kaudu juba mõne kuu pärast , kuid metalli galvaniseerimise ja pakendamise ettevalmistamine nõuab aega .",2392,"[{""start"": 60, ""end"": 64, ""text"": ""juba"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6919,43.5
Ligi 200 000 krooni maksma läinud näitus jääb avatuks kuni juunini,2393,"[{""start"": 0, ""end"": 4, ""text"": ""Ligi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6944,0.0
"Rakveres avatud Eesti Vabariigi 85. sünnipäeva näitus šokeerib vaatajat nii naturalismi kui ka nimega , sest omariiklust võrreldakse sogasest veest püütud kalaga .",2394,"[{""start"": 92, ""end"": 94, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6946,50.0
"Praegu leitakse , et see on tugev ja emotsionaalne kujund .",2395,"[{""start"": 0, ""end"": 6, ""text"": ""Praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6969,0.0
""" Ühtlasi saame teada , milline on loendajate koormus ja kuidas inimesed loendusele reageerivad , "" selgitas Sundja .",2396,"[{""start"": 2, ""end"": 9, ""text"": ""Ühtlasi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,6975,0.0
"Endine USA kohtuminister , praegune WorldComi revident Richard Thornburgh avaldas esmaspäeval raporti , kus kritiseerid teravalt telekommunikatsioonihiiglase juhatust ja teisi firmajuhte , teatas AP .",2397,"[{""start"": 120, ""end"": 128, ""text"": ""teravalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7000,62.5
""" Palu lisas , et juhul kui kolimiskulusid poleks kaetud , oleks Eestis puhkusel viibides antud lubadust haigekassasse tööle tulla olnud tunduvalt raskem täita .",2398,"[{""start"": 137, ""end"": 146, ""text"": ""tunduvalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7023,75.0
"Haigekassa juhatuse esimees Hannes Danilov lausus , et kavatseb küll ette võtta samme riigikontrolli avastatud puuduste kõrvaldamiseks , kuid kontrolliaktis pole kordagi viidatud haigekassas esinenud ametiseisundi kuritarvitamisele .",2399,"[{""start"": 64, ""end"": 68, ""text"": ""küll"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7024,33.3
"Eesti Päevalehe artiklid Vene Ühtsuspartei nimekirjas olevatest , kuid sellesse parteisse mitte astunud eestlastest viisid keskkriminaalpolitsei süüdistuse esitamiseni partei juhatuse liikmele Eduard Sedaševile .",2400,"[{""start"": 90, ""end"": 95, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7056,39.1
"Sedašev ennast süüdi ei tunnistanud , vaid nentis , et ta ei kontrollinud andmete õigsust .",2401,"[{""start"": 15, ""end"": 20, ""text"": ""süüdi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7060,0.0
"Praeguses olukorras peaks enam mõtlema rahvusvähemuste olukorrale Eestis , saama aru , et siinsed väiksemad rahvusvähemused nõuavad erilist tähelepanu .",2402,"[{""start"": 26, ""end"": 30, ""text"": ""enam"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7127,5.3
Tallinnas ja Tartus eile korraldatud meeleavaldustel nõudsid tudengid õppetoetuste rakendamist sügisest .,2403,"[{""start"": 20, ""end"": 24, ""text"": ""eile"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7137,18.2
"Keskerakond lootis teisipäeval kirjutada Res Publicaga alla koalitsioonilepingule Kohtla-Järve linna ühiseks valitsemiseks , kuid Res Publica kohalikud juhid soovisid võtta veel mõtlemisaega .",2404,"[{""start"": 173, ""end"": 177, ""text"": ""veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7146,90.9
"Kurikuulsa Mehmeti , Saksamaa vaieldamatult prominentseima päti väljasaatmine lau-päeval sarnanes tähtsa riigitegelase teele läkitamisega .",2405,"[{""start"": 30, ""end"": 43, ""text"": ""vaieldamatult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7161,14.3
"Mehmetit saatsid lennukini kolm piirivalvurit , kaasa lendas ka tema 16-aastane sõbranna Jasmin Kollmann .",2406,"[{""start"": 61, ""end"": 63, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7164,57.1
"Falck valvab tunnelit ööpäevaringselt , turvamees on tunneli keskel .",2407,"[{""start"": 22, ""end"": 37, ""text"": ""ööpäevaringselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7197,33.3
Viljandis on traadita internetiühendus lisaks kõrtsile Tegelaste Tuba jõudmas ka supelranda .,2408,"[{""start"": 78, ""end"": 80, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7227,72.7
Peetsi sõnul pole keskmiselt võttes palgad üle mõistuse suured .,2409,"[{""start"": 18, ""end"": 28, ""text"": ""keskmiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7260,11.1
"Majandusminister lisas , et majandusministeeriumi valitsemisalas jääb teiste juhtide palgatase Eesti Energia direktori omale selgelt alla .",2410,"[{""start"": 125, ""end"": 132, ""text"": ""selgelt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7269,87.5
"Riided ei kõlvanud tal kuhugi . """,2411,"[{""start"": 23, ""end"": 29, ""text"": ""kuhugi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,7282,83.3
Kurja sõna pole Mall lastelt iial kuulnud .,2412,"[{""start"": 29, ""end"": 33, ""text"": ""iial"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7288,14.3
""" Ööbivad näiteks Rotermanni taga või mujal mahajäetud majades , "" teab noormees .",2413,"[{""start"": 38, ""end"": 43, ""text"": ""mujal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7300,46.2
""" Väiksemad , 8-9-aastased , lähevad tavaliselt kaasa , "" ütleb poiss .",2414,"[{""start"": 37, ""end"": 47, ""text"": ""tavaliselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7302,58.3
Mall on käinud abi otsimas nii laste vanematelt kui ka koolidelt .,2415,"[{""start"": 52, ""end"": 54, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7304,72.7
"Kui me ei saa uuendada oma tooteid , siis asendab meid keegi teine , "" ütles Gates Postile antud intervjuus .",2416,"[{""start"": 37, ""end"": 41, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,7312,35.0
