verb,verb_compound,morph_case,classification2,sentence_id,head_id,head_loc,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,is_org,is_abstract
töötama,,ad,UNK,4408753,7090471,3,bensiinimootor,bensiinimootoril,"Mullafrees töötab bensiinimootoril ning talle sobib nii 95 kui ka 98 bensiin , tal on vähemalt 5 Hj ning tema töölaius sobib nii kitsaste oludesse ( 33 cm ) kui ka suurematele pindadele ( kuni 81 cm ) .",,,,no,"The phrase 'bensiinimootoril' describes the mechanism used by the machine, not indicating any place, so it is not an adverbial of place.",no,no,no,no,no
töötama,,ad,UNK,961977,1532699,5,WAP-maa,WAP-mail,"Ainukese erinevusena ei tööta WAP-mail mitte veebilehitsejas , vaid mobiili või elektroonilise taskumärkmiku WAP-brauseris .",,,,no,"The phrase 'WAP-mail' refers to a system or service, not a location, so it is not adverbial of place.",no,no,no,no,no
töötama,,ad,UNK,3578706,5762713,9,juhatus,juhatusel,õdedele annavad tööd polikliinikud ning nad töötavad arstide juhatusel .,,,,no,'juhatusel' is not an adverbial of place as it describes the manner or context (under someone's guidance) rather than a physical location.,no,no,no,no,no
töötama,,ad,UNK,407988,634919,12,aur,aurudel,"Tuntud on ka kulla , seatina , mangaani ja teiste metallide aurudel töötavad sama tüüpi laserid .",,,,no,"The phrase 'aurudel' indicates a medium or material, not a specific location, so it is not an adverbial of place.",no,no,no,no,no
töötama,,ad,UNK,20020245,29408671,5,ehistus,ehistusel,kats22: ma töötan ehistusel :D,,,,no,"The phrase 'ehistusel' might reference where someone is working, but it does not clearly define an actual physical place, so it is not an adverbial of place.",no,no,no,no,no
töötama,,ad,loc,8290576,13294646,4,eelproov,eelproovil,Noorte laulupeo lastekooride eelproovil Valga kultuurikeskuses maakonna kooridega töötanud laulupeo üldjuht Ingrid Kõrvits kiitis lauljate hääli ja pööras erilist tähelepanu laulude sõnadele .,,event,,yes,,,,,,
töötama,,ad,loc,1035713,1647730,10,eluala,elualadel,"Vastupidi , enamik mängumeestest töötab suurt vaimset pinget nõudvatel elualadel .",,,,yes,,,,,,
töötama,,ad,loc,9094466,14623336,7,Väärtpaberibörs,Väärtpaberibörsil,"Ma pole mitte kunagi töötanud Tallinna Väärtpaberibörsil ( TVB ) , ei tipp- ega lõppjuhina .",,,ORG,yes,,,,,,
töötama,,ad,loc,164778,274483,15,Järvamaa,Järvamaal,"Lõpuks selgus , et ta otsustas ise oma probleemide leevendamiseks pakku minna ja töötas Järvamaal talusulasena , ” räägib komissar Uno Paas .",,location,LOC,yes,,,,,,
töötama,,ad,loc,11739561,18787108,15,erimissioon,erimissioonil,"Rootsi Wallenbergide tööstusdünastia liige Raoul Wallenberg töötas Teise maailmasõja päevil 1944. aastast Rootsi diplomaadina erimissioonil Ungaris , kirjutas päevaleht USA Today .",,,,yes,,,,,,
unistama,,el,UNK,17833532,27225382,3,elektrilamp,elektrilambist,Edison unistas elektrilambist ja hakkas seda unistust täide viima.,,,,no,"The phrase 'elektrilambist' was not classified as adverbial of place because it describes the object of an idea, not a specific location.",no,no,no,no,no
unistama,,el,UNK,14428681,22853230,4,ettevõte,ettevõtetest,"Vallavõim unistab loodussäästlikest ettevõtetest , kuid laiutab abitult käsi , kui juttu tuleb keset Lihulat laiutavaist prügimägedest .",,,,no,"The phrase 'ettevõtetest' refers to 'about companies' and does not indicate a place, so it is not an adverbial of place.",no,no,no,no,no
unistama,,el,UNK,12605537,20171488,6,Germaanianimeline,Germaania-nimelisest,Paul Anton de Lagarde unistas Germaania-nimelisest Suur-Saksamaast .,,,LOC,no,The phrase 'Germaania-nimelisest' was classified as 'no' because it describes characteristics of an idea or concept rather than a physical place.,no,no,no,no,no
unistama,,el,UNK,592470,939049,32,kapsas,kapsast,""" Ma pole eriline toidunautija , kuid korra-paar lasen end lõdvaks : kui ilusat ilma peab , grillin mõnel õhtul liha , "" tunnistab Kirsipuu , kes võõrsilgi ei unista mulgi kapsast ja seapraest .",,,,no,"The phrase 'kapsast' refers to an object (cabbage) rather than a location, hence it is not adverbial of place.",no,no,no,no,no
unistama,,el,UNK,2741861,4397978,36,ilus,ilusast,"Vihje - kui oled telefoni vähemalt korraks välja lülitanud , interneti eest meelega maksmata jätnud , mõelnud kõigi peale , keda aastate jooksul oled teadnud , ja lõpuks teki üle pea tõmmanud ning unistanud millestki ilusast , siis "" Oota mind ära "" on plaat , mis räägib just sinust .",,,,no,"The phrase 'ilusast' refers to something beautiful, which does not denote a location or place, so it is not an adverbial of place.",no,no,no,no,no
unistama,,el,loc,9103238,14636606,6,Euroopa,Euroopast,"Juba Euroopa Ühenduste asutajad unistasid Euroopast piirikontrolli ja valuutavahetuspunktideta - suuremast Euroopast , mis ületab meie kontinendi järsu jagunemise Idaks ja Lääneks .",,location,LOC,yes,,,,,,
unistama,,el,loc,11709187,18739480,2,Palestiina,Palestiinast,"Iseseisvast Palestiinast unistavad kõik palestiinlased , seda pooldavad kõik araablased ja kogu maailm , kinnitas Arafat .",,location,LOC,yes,,,,,,
unistama,,el,loc,2160246,3451206,2,koolipidu,koolipidudest,Unistavad koolipidudest .,,event,,yes,,,,,,
unistama,,el,loc,12015892,19231606,2,ajaleht,ajalehest,Unistan ajalehest,,,,yes,,,,,,
unistama,,el,loc,14006975,22298554,15,hõbe,hõbedast,"Levadia võis kulda juba terve läinud nädala omaks pidada , seevastu Flora unistas veel hõbedast .",,,,yes,,,,,,
unustama,,all,UNK,16002482,24880939,4,päästik,päästikule,"Vahest unustad näpu päästikule , kassett täis .",,,,no,"The phrase 'päästikule' refers to the object (the trigger) towards which the action is directed, not a location, so it was classified as 'no'.",no,no,no,no,no
unustama,,all,UNK,12361124,19790723,20,hajev,hajevile,"Ta märkas silmanurgast , et ka tema kaaslane oleks nagu kergelt võpatanud - nagu inimene , kes on ennast hajevile unustanud .",,,,no,"The phrase 'hajevile' describes a distracted state, not a place, so it is not adverbial of place.",no,no,no,no,no
unustama,,all,UNK,10895360,17449893,4,riiklus,riiklusele,Oleme unustanud üksmeele riiklusele tähtsate valdkondade käsitlemisel .,,state,,no,"The phrase 'riiklusele' refers to the concept of statehood, not a physical location, so it is not classified as an adverbial of place.",no,no,no,no,no
unustama,,all,loc,8611512,13809295,17,maadlus,maadlusele,Nimelt viis ka Zoe - ega ma kokkusaamist polnud ju unustanud - ühe esimese asjana jutu maadlusele .,,,,yes,,,,,,
unustama,,all,loc,4541222,7299360,28,kodumaa,kodumaale,"Neli minutit hiljem ulatas Amor Wembley ( seal peetakse laupäeval veerandfinaal B-grupi teise ja A-grupi esimese koha omaniku vahel ) võtmed Hierrole , kuid temagi oli löögitäpsuse kodumaale unustanud .",,location,,yes,,,,,,
unustama,,all,loc,7128102,11464292,6,rind,rinnale,"Noogutanud , unustab poiss pea rinnale .",,,,yes,The phrase 'rinnale' was classified as 'yes' because it specifies the location where the boy's head is resting.,,,,,
unustama,,all,loc,20551842,29651589,8,epa,epale,"Shania-Jennifer_mega6nnetu: kui ma plex teda rõdu epale unustanud , olex ta elus",,,,yes,,,,,,
unustama,,all,loc,13331032,21326933,13,serv,servale,Ilmselt võttis WCd kasutanud politseinik relva koos kabuuriga vöölt ja unustas kraanikausi servale .,,,,yes,"The phrase 'servale' specifies the location where the object was left, making it an adverbial of place.",,,,,
vajama,,abl,UNK,7143078,11488862,25,möödamineja,möödaminejalt,"Mõni munk oleks sama naeruväärne , kui ta tormaks kloostritrellide juurde ja karjuks iharalt , et tal on sellest enesepiitsutamisest kõrini ja ta vajaks möödaminejalt kõige lihtlabasemat hingelist ja kehalist lohutust .",,alive,,no,"'möödaminejalt' was classified as 'no' because it indicates the agent from whom something is needed, not a location or place.",no,no,no,no,no
vajama,,abl,UNK,8626914,13840698,26,asend,asendilt,"Need materjalid , see tükk ajalugu on olemas ainult ühes eksemplaris ja olulisem osa neist vajab kopeerimist mikrofilmile ja säilitamist ka mõnes maailma teises geopoliitiliselt asendilt ehk turvalisemas paigas .",,,,no,The phrase 'asendilt' is not classified as an adverbial of place because it refers to a figurative or abstract concept of positioning rather than a specific physical location.,no,no,no,no,no
vajama,,abl,UNK,325942,507044,15,Javelin,Javelinilt,"Mugavaim sarnane jadaliides on I2C [ 2 ] [ 7 ] , mis vajab Javelinilt vaid kaht väljaviiku ja millele valmistatavate perifeeriaseadmete valik on sisuliselt piiramatu .",,,LOC,no,"The phrase 'Javelinilt' implies origin or source and not a location where an action happens, so it was classified as 'no'.",no,no,no,no,no
vajama,,abl,UNK,1422447,2263183,12,liikumine,liikumiselt,"Tšetšeenia ei vaja mitte nii palju tunnustust mõnelt tema enda sarnaselt liikumiselt , vaid tunnustatud riigilt , sõnas Ahmadov .",,,,no,The phrase 'liikumiselt' is not adverbial of place because it refers to a movement or entity and not a physical location.,no,no,no,no,no
vajama,,abl,UNK,4639167,7454771,12,arv,arvult,Eesti-Rootsi suitsidoloogia instituudi juhataja Airi Värniku sõnul vajab Eesti kui enesetappude arvult üks esimesi maailma riike suitsiidide ennetamise riiklikku programmi .,,,,no,"The phrase 'arvult' is not an adverbial of place because it refers to a numerical rank or quantity, not a location.",no,no,no,no,no
vajama,,abl,loc,12584920,20139528,4,valuutafond,Valuutafondilt,"Venemaa vajab Rahvusvaheliselt Valuutafondilt ( IMF ) väga raha , mida veel ei ole laekunud , kuid mis on kinnitatud tänavusse aastaeelarvesse – USA on aga IMF-i peamine rahaallikas .",,location,ORG,yes,,,,,,
vajama,,abl,loc,2202521,3521598,11,partei,parteilt,Kristlike demokraatide võimule naasmine vajab üha selgemalt toetust just Fortuyni parteilt .,,alive,ORG,yes,,,,,,
vajama,,abl,loc,10980710,17587318,8,Liidu,Liidult,"Ligipääs ostujõulisele turule , mida me Euroopa Liidult kõige enam vajame , on meil ju olemas kuis muidu pääseks juba praegu 80% Eesti ekspordist ELi ?",,,,no,"The phrase 'Liidult' indicates the European Union as a source or giver, not a physical location, so it is not an adverbial of place.",no,no,no,yes,yes
vajama,,abl,loc,11141183,17847057,14,keskerakond,Keskerakonnalt,"Sest algusest peale on ju paremerakonnad end määratlenud ühise poliitilise trupina , kes Keskerakonnalt vajas vaid pisut värsket liha , aga ei midagi enamat .",,,ORG,yes,,,,,,
vajama,,abl,loc,6533488,10509697,19,doonor,doonorilt,"Mehe õde vajaks ellujäämiseks tervet maksa , mitte aga osa sellest , samuti vajab Otis ka neeru samalt doonorilt .",,,,yes,,,,,,
vastama,,abl,UNK,12694790,20310528,23,kulumisaste,kulumisastmelt,Võrdluseks : lennukompanii British Airways käsutuses olevatel Concorde'idel on on agentuuri Reuters andmetel selja taga 15 405 - 22 742 lennutundi ning kulumisastmelt vastavad nad viie-kuue aasta vanusele Boeing 747 tüüpi reisilennukile .,,,,no,The phrase 'kulumisastmelt' describes a comparison or condition rather than a physical location.,no,no,no,no,no
vastama,,abl,UNK,380873,591341,5,arenguloogika,arenguloogikalt,Eesti ei vasta oma arenguloogikalt praegu EL põhimõtetele : EL-s vastavad rahvusriigid riikidevahelise integratsiooni süvenemisele kasvava hoolitsusega enda tervikliku ja tasakaalustatud arengu eest .,,,,no,"The phrase 'arenguloogikalt' explains the logic of progression and does not indicate a location, so it was classified as 'no'.",no,no,no,no,no
vastama,,abl,UNK,4804716,7715374,6,siseplaneering,siseplaneeringult,üldjuhul vastavad need majad oma siseplaneeringult ja tehnoloogilistelt lahendustelt kaasaegsetele standarditele .,,,,no,"The phrase 'siseplaneeringult' relates to 'internal planning' rather than specifying a location, so it is not an adverbial of place.",no,no,no,no,no
vastama,,abl,UNK,15375421,24015365,22,välimus,välimuselt,"Juba seitse aastat show-tantsuga tegelenud Kati peab ennast tüüpiliseks Lõvi tähtkuju esindajaks ning tollele päikesemärgile omastele iseloomujoontele lisaks vastab Kati ka välimuselt Linda Goodmani "" Päikesemärkides "" ära toodud Lõvi-inimese kirjeldusele .",,,,no,"The phrase 'välimuselt' (in appearance) describes a characteristic rather than location, so it is not classified as an adverbial of place.",no,no,no,no,no
vastama,,abl,UNK,3602781,5801746,4,isikuomadus,isikuomadustelt,""" Tullus vastab isikuomadustelt kõige paremini rektori kohale , ta on tasakaalukas ja kindla selgrooga , "" ütles haridusministriks saanud endine Põllumajandusülikooli rektor Mait Klaassen .",,,,no,The phrase 'isikuomadustelt' was classified as 'no' because it pertains to personal characteristics and not a location.,no,no,no,no,no
vastama,,abl,loc,2725866,4372400,3,Jõgevamaa,Jõgevamaalt,Tänasest vastab Jõgevamaalt politsei lühinumbril 110 helistanud inimestele Lõuna politseiprefektuuri juhtimiskeskus Tartus .,,location,LOC,yes,,,,,,
vastama,,abl,loc,10706639,17157089,7,automaatvastaja,automaatvastajalt,Katsetuste ajal vastab praegu parkimismakse lühinumbrite automaatvastajalt Kalev Vapperi hääl .,,,,yes,,,,,,
vastama,,abl,loc,3608649,5811257,10,Toompea,Toompealt,Vanalinna müüride uurija ja ekspert Heino Uuetalu sõnul vastab Toompealt Shnelli tiiki voolava vee kvaliteet analüüsi tulemuste kohaselt hea joogivee omale .,,,ORG,yes,,,,,,
vastama,,abl,loc,17590795,26940031,14,ala,aladelt,"b ) liikmesriik nõuab , et tootja destilleerib veinikoguse , mis vastab asjaomastelt aladelt alates taotluse esitamise kuupäevast saadud viinamarjadest valmistatud ja kõnealusest kuupäevast kuni erandi tegemisest keeldumise kuupäevani turustatud veini kogusele ; kõnealusest toodangust ei saa siiski valmistada tooteid , mille tegelik alkoholisisaldus on 80 mahuprotsenti või vähem .",,,,yes,,,,,,
vastama,,abl,loc,3430480,5522391,33,asukoht,asukohalt,""" Päästeteenistuse hoone ehitust finatseerib RE Eesti Lennujaamad suures osas riigieelarvest ning omavahenditest , "" ütles ettevõtte suhtekorraldusjuht Kristel Saulepp , kelle sõnul on keskuse ehitamise eesmärgiks rajada hoone , mis nii asukohalt kui ka mõõtudelt vastaks lennuohutusnõuetele ning tagaks sobivad töötingimused .",,location,,no,"The phrase 'asukohalt' refers to the concept of a location but not to a specific place within the context of the sentence, so it was classified as 'no'.",no,no,no,no,yes
vähendama,,all,UNK,4912518,7887778,24,10%,10%le,"SIA president George Scalis märkis , et assotsiatsioon prognoosis varem selle aasta müügimahtude suurenemist 22% võrra , kuid on vähendanud nüüd seda näitajat 10%le .",,,,no,'10%le' was classified as 'no' because it denotes a percentage and not a location or place.,no,no,no,no,no
vähendama,,all,UNK,6316249,10149104,6,kuum,kuumale,"Pasta kasutamine vähendab hammaste ülitundlikkust kuumale , külmale , magusale ja hapule .",,,,no,"The phrase 'kuumale' is not classified as an adverbial of place because it describes a sensitivity to a condition (heat), not a location.",no,no,no,no,no
vähendama,,all,UNK,17046505,26200849,13,boliviano,bolivianole,Ka parlament toetas presidendi palgapoliitikat ja vähendas saadikute töötasu 18 000 bolivianolt 10 500 bolivianole .,,,,no,"The phrase 'bolivianole' refers to an amount (of money), not to any location, so it is not an adverbial of place.",no,no,no,no,no
vähendama,,all,UNK,3627207,5841118,2,see,sellele,"Tänu sellele , et esikolmiku järel hõivasid kaks järgmist kohta Renault' sõitjad Fernando Alonso ja Jarno Trulli ning Rubens Barrichello ( Ferrari ) pidi leppima alles kuuenda kohaga , vähendas Button MM-i kokkuvõttes vahe Barrichelloga vaid ühepunktiliseks .",,,,no,The phrase 'sellele' is not an adverbial of place because it refers to a cause or reason rather than a location.,no,no,no,no,no
vähendama,,all,UNK,954491,1520208,17,kaks,kahele,"Lahti MMiks atra seades ei kavanda Alaver suuremaid muutusi , vahest vähendab Vuokatti alpimaja külastuskorrad kolmelt kahele .",,,,no,"The phrase 'kahele' indicates a reduction in the number of visits rather than a specific location, so it is not adverbial of place.",no,no,no,no,no
vähendama,,all,loc,538029,848809,6,aktsia,aktsiale,See aga vähendab nõudlust Telekomi aktsiale .,,,,yes,,,,,,
vähendama,,all,loc,1743154,2775000,18,andmeside,andmesidele,"PeaTee tasandab regionaalset ebavõrdsust , kiirendab andmeside kasutuselevõttu maakondades paiknevates riigiasutustes ja nende allüksustes , vähendab riigikulusid andmesidele .",,,,no,"The phrase 'andmesidele' refers to a target or purpose (for data communication) rather than a location, so it is not an adverbial of place.",no,no,no,no,yes
vähendama,,all,loc,13304168,21284272,12,riik,riigile,"Sama ministri käe all , kes vähendab eelarves poole miljardi võrra riigile eluliselt vajalikke investeeringuid , töötavad ametkonnad , kelle suutmatuse tõttu jääb riigil saamata mitmeid miljardeid kroone .",,,,yes,,,,,,
vähendama,,all,loc,4049069,6517364,13,elamispinnaturg,elamispinnaturule,"Lisaks mõjub siinkohal "" positiivselt "" ka negatiivne iive , mis survet elamispinnaturule pisut vähendab .",,,,yes,,,,,,
vähendama,,all,loc,14476395,22893242,12,prantslane,prantslasele,Mäesuusatamise MK-võistlustel vähendas norralane Kjetil Andre Aamodt viimase etapi eel kaotusseisu prantslasele Luc Alphandle 70 punktile .,,,,yes,,,,,,
võitma,,all,UNK,19235884,29004647,28,seadus,seadustele,"Minu arusaamise järgi ei vii selline üsna jäik moodus täita riigikassat mitte seaduskuulekusele , vaid järgmise käiguna viivad kõik need , kes on võitnud kohtuprotsesse tänu augulistele seadustele , oma arved lihtsalt välispankadesse ja ongi kogu lugu .",,,,no,"The phrase 'seadustele' refers to interpretation or reference to laws, not a physical place.",no,no,no,no,no
võitma,,all,UNK,14314510,22724011,16,katsetus,katsetustele,Kogu oma 50aastase ajaloo vältel on see jook püsinud kui soomlaste jook ning vaatamata korduvatele katsetustele pole see naaberriikidest kaugemal populaarsust võitnud .,,,,no,"'katsetustele' was classified as 'no' because it refers to attempts or efforts, not to a location.",no,no,no,no,no
võitma,,all,UNK,4783400,7681764,9,punkt,punktile,Eile võitis Charlotte koduplatsil tänu Jamal Mashburni 31 punktile 85 : 78.,,,,no,"The phrase 'punktile' refers to a score or numerical value, not a location, so it is not classified as adverbial of place.",no,no,no,no,no
võitma,,all,UNK,5437944,8719402,6,paindlikkus,paindlikkusele,Kas Arnold Rüütel võitis tänu paindlikkusele või sirgeselgsusele ?,,,,no,"The phrase 'paindlikkusele' was classified as 'no' because it refers to a cause or reason, not a place.",no,no,no,no,no
võitma,,all,UNK,11179340,17907878,4,kavaldamine,kavaldamisele,Siil võitis tänu kavaldamisele koos oma naisega .,,,,no,"The phrase 'kavaldamisele' refers to the means or method and not a location, so it is not an adverbial of place.",no,no,no,no,no
võitma,,all,loc,8054008,12926181,10,lugu,lugudele,Laanes elava üksildase kena naise armastuse võidab viimaks Jarmuschi lugudele sobilikult totakas ja jobu Roberto .,,,,no,"The word 'lugudele' does not indicate a place but rather relates to the type or context of Jarmuschi stories, which is why it is not classified as an adverbial of place.",no,no,no,no,yes
võitma,,all,loc,2661058,4269156,17,kursus,kursustele,Esimene neist sai endale ka Baltika eriauhinna - reisi Pariisi moenädalale ning Põldroos võitis pääsu ihaldusväärsetele kursustele Central St.,,,,yes,,,,,,
võitma,,all,loc,6992074,11232878,18,korpus,korpusele,"Läinud aasta lõpus osales Rapla koolipoiss internetioksjonil , kus ta võitis kolmel korral pakkumise mobiiltelefoni NOKIA 3310 korpusele .",,,,yes,,,,,,
võitma,,all,loc,5008678,8041558,10,nägu,näole,"Žürii teatel võitis Piyathida tiitli peamiselt tänu oma kaunile näole , kuigi küsimuste-vastuste voorus ei olnud ta kõige hiilgavam .",,,,yes,,,,,,
võitma,,all,loc,2306109,3693519,22,Vabariik,Vabariigile,"Teatepulga kandjaks uude iseseisvusaega võib pidada Erika Salumäed , kes 1988 Soulis võitis trekikulla veel N. Liidule , 1992 Barcelonas juba Eesti Vabariigile .",,,LOC,yes,"The phrase 'Vabariigile' refers to a direction or a recipient associated with a place, making it an adverbial of place.",,,,,
võtma,,all,UNK,11977240,19168211,6,keemia,keemiale,"Paljud kavalpead on siingi üritanud keemiale ninanipsu mängida võtnud mineraalse põhivärvi ja läinud ehituskauplusse seda värvikaardi järgi toonima , teinud seda aga orgaaniliste pastadega , mille toonivalik on tõepoolest lõputu .",,,,no,"The phrase 'keemiale' refers to chemistry as a field or discipline rather than a physical location, so it is not adverbial of place.",no,no,no,no,no
võtma,,all,UNK,4979658,7995852,14,eskaleerimine,eskaleerimisele,"Maailma huvitab eelkõige see , kas Sharon võtab võimu haaramise järel kursi sõjategevuse eskaleerimisele või algavad Iisraeli ja palestiinlaste vahel taas läbirääkimised .",,,,no,"The phrase 'eskaleerimisele' refers to an action or process, not a location.",no,no,no,no,no
võtma,,all,UNK,2671329,4285544,24,deltaplaan,deltaplaanile,"Suliste dinosauruste fossiilide analüüs annab alust arvata , et loom laskis lennates oma tagajalad keha alla rippu , nii et ta keha võttis deltaplaanile sarnase kuju , vahendab BBC .",,,,no,The phrase 'deltaplaanile' was not classified as an adverbial of place because it describes similarity or metaphorical comparison rather than indicating a physical location.,no,no,no,no,no
võtma,,all,UNK,2237890,3579896,12,kiirendamine,kiirendamisele,"Uue peaministri Siim Kallase sõnul võtab valitsus kursi Eurooopa Liiduga liitumisläbirääkimiste kiirendamisele , tehes seejuures "" palju valusaid otsuseid , mida on seni edasi lükatud "" .",,,,no,"The phrase 'kiirendamisele' describes the target or focus of action rather than a place, so it is not an adverbial of place.",no,no,no,no,no
võtma,,all,UNK,8783357,14097513,19,jooksva,jooksvale,Eile 80 aastat tagasi kandis Eesti Pank 10 miljoni margase põhikapitali panga pearaamatusse ning pank võttis esimese summa jooksvale arvele .,,state,,no,"The phrase 'jooksvale' describes the state or target of the action rather than specifying a location, so it is not classified as an adverbial of place.",no,no,no,no,no
võtma,,all,loc,95132,160762,12,Venemaa,Venemaale,Lisaks võttis Eesti Fosforiit uue lepinguga endale rea kohustusi tarnete osas Venemaale jms.,,location,LOC,yes,,,,,,
võtma,,all,loc,991843,1579659,4,Olose,Olosele,Eile võttis suuna Olosele ka Kristina Shmigun koos osaga Shmigunide suusatiimist .,,,PER,yes,,,,,,
võtma,,all,loc,2690202,4315415,15,hävitaja,hävitajatele,"Tupolev-95 tüüpi masinate lend registreeriti ka Norra ja Suurbritannia lähedal , kohalikud sõjalennukid võtsid hävitajatele sappa .",,,,yes,,,,,,
võtma,,all,loc,12255867,19620378,18,kanal,kanalile,"Väljasõiduni jääb praegu veel tund aega , siis tõmbame ennast kai küljest lahti ja võtame suuna Beaglei kanalile , et sealtkaudu homme hommikuks Atlandi ookeanile jõuda .",,,,yes,,,,,,
võtma,,all,loc,6941261,11154614,12,kalmistu,kalmistule,Pärast lõunatamist Ritsu sööklas võttis mulkide kultuuripäeval osalejate buss suuna Helme kalmistule .,,location,,yes,"It was classified as 'yes' because 'kalmistule' specifies a destination or location, making it adverbial of place.",,,,,
õnnestuma,,el,UNK,2570839,4125080,10,kaotusseis,kaotusseisust,"Poolfinaalis sai eestlane töövõidu valgevenelase Igor Makarovi üle , kaotusseisust õnnestus pääseda pool minutit enne lõpugongi .",,state,,no,"The phrase 'kaotusseisust' refers to a state or situation and not an actual location, so it is not an adverbial of place.",no,no,no,no,no
õnnestuma,,el,UNK,2535832,4068457,7,kulu,kuludest,Näiteks köögi või vannitoa põhjaliku uuendamise kuludest õnnestus 2001. aastal ajakirja hinnangul tagasi saada u 80 protsenti ja kodukontori lisamisest vaid 50 protsendi ringis .,,,,no,"The phrase 'kuludest' refers to costs, which do not indicate a location, so it is not an adverbial of place.",no,no,no,no,no
õnnestuma,,el,UNK,6138231,9852871,9,kompromiss,kompromissist,Sakslaste ühistööna valminud taskuteatmik on suurepärane näide õnnestunud kompromissist .,,,,no,"The phrase 'kompromissist' refers to the source or origin (compromise) and not a location, so it is not adverbial of place.",no,no,no,no,no
õnnestuma,,el,UNK,471296,739368,14,jõukus,jõukusest,Maa ja linna vahe kadumine säärasel hõredalt asustatud maal nagu Soome pole suhtelisest jõukusest hoolimata ilmselt õnnestunud .,,,,no,"The phrase 'jõukusest' refers to a cause or reason (despite relative affluence), not a location, so it is not an adverbial of place.",no,no,no,no,no
õnnestuma,,el,UNK,4947328,7942878,10,senine,senisest,"Kaari on kindel , et kui tal õnnestuks mehega senisest vähegi kauem koos olla , siis jõuaks ta lähemale ka tolle tegelikule minale , saavutaks viimaks ehk mingi arusaamise tasandi ja suudaks ta siseilma mõista .",,,,no,"The phrase 'senisest' was classified as 'no' because it refers to a comparison in terms of time or degree, not a location.",no,no,no,no,no
õnnestuma,,el,loc,12176377,19495224,6,põleng,põlengust,Ootamatult ja teadmata põhjusel alanud põlengust õnnestus majas elanud Arturil päästa oma õde Natalja .,,event,,yes,,,,,,
õnnestuma,,el,loc,10688543,17127995,2,Rõuge,Rõugest,"Võrumaalt Rõugest õnnestus teada saada , et mõniteist aastat tagasi elas sealmail Eha Kulli nimeline naine , kelle vend elas samuti Rõuges .",,location,LOC,yes,,,,,,
õnnestuma,,el,loc,771520,1230365,10,ravivõimalus,ravivõimalustest,"Ent on raske uskuda , et meil õnnestuks praegustest ravivõimalustest midagi enamat välja visata kui hollandlastel , kes ei jätnud kõrvale suurt enamat peale katseklaasis viljastamise .",,,,yes,"The phrase 'ravivõimalustest' involves treatment possibilities and is used in the sense of extraction from a conceptual 'place,' hence it is classified as an adverbial of place.",,,,,
õnnestuma,,el,loc,9386506,15072731,2,tagauks,tagauksest,Vaid tagauksest ja kellegi teise abil õnnestub ratastoolis ukerdada polikliinikusse .,,,,yes,,,,,,
õnnestuma,,el,loc,2502999,4013576,3,omanikfirma,omanikfirmast,Naissaare sadama omanikfirmast Linda Investments ei õnnestunud reedel hinnakirja kohta kommentaare saada .,,location,,yes,,,,,,
