sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag
10554669,16918549,28,peetuma,,in,Atlantis,Atlantises,"Viiendast eluaastast alates iluvõimlemisega tegelnud Kristiina ütles , et idee tulla Atlantise missivõistlusele ja ka tantsumaratonile sai ta nende ürituste ühelt organisaatorilt , kes oli märganud teda Atlantises peetud abiturientide saja päeva ballil ja kutsunud mõlemale võistlusele .",,location,LOC
1411609,2245246,20,naasma,,el,Montenegro,Montenegrost,"Adrian Prangnell ja John Yore vahistati koos kanadalaste Shaun Goingi ja Liam Halliga piiril , kui nad naasid puhkuselt Montenegrost .",,location,LOC
3197311,5135370,14,pöörama,,ill,loode,loodesse,"Reedel tekib Skandinaavial uus kõrgrõhukese , selle püsides meist lääne pool pöörab tuul loodesse ja algab jahedama õhu sissetung .",,,
1249335,1986352,9,korraldama,,in,Iraan,Iraanis,Iraani väitel on Iraagis tegutsevad Iraani opositsioonirühmitused korraldanud Iraanis mitmeid rünnakuid .,,location,LOC
2011092,3208837,12,ronima,,adit,mudavann,mudavanni,"Sanatooriumis aga olid inimesed ülimalt meelitatud , kui riigipea nendega ühte mudavanni ronis .",,,
2077023,3314306,2,tahtma,,adit,kaitsevägi,kaitseväkke,Sellisesse kaitseväkke ei taha paljud noored ajateenistusse minna ja hoopis võõraks jääb ta akadeemiliste huvidega noortele .,,,
10041337,16109390,27,minema,ära,ill,Veneetsia,Veneetsiasse,"Teisest küljest vihjas Veneetsia Tartus ka sellele , et praegusel ajal polegi Eestis võimalik suurt kunsti teha , sest kogu Eesti kunsti raha läheb ära päris Veneetsiasse - biennaalile . ”",,location,LOC
66200,113736,44,maanduma,,all,lennuväli,lennuväljale,"Oli patriootiliselt nostalgiline kohtuda linnaga , kus kuus aastat tagasi sai käidud delegatsiooniga ning kohtumiste galopist vabal õhtupoolikul istuda toonase välisministri Meri ja Hellar Grabbiga viimase elukoha lähedal Alexandria eeslinnas Potomaci jõe ääres ning jälgida , kuidas iga kolmekümne sekundi järel maandub Kennedy lennuväljale lennuk .",,location,
509569,802025,30,puhkema,,in,Peking,Pekingis,"Kokkuleppe järgi taotleb president Bill Clintoni administratsioon Kongressilt raha Hiina saatkonnahoonele tekitatud purustuste hüvitamiseks , vastutasuks võtab Hiina endale vastutuse kahjude eest , mida tekitati USA konsulaadile pommirünnakute järel Pekingis puhkenud protestiaktsioonides ning hüvitab need .",,location,LOC
8221195,13192485,15,kõndima,,ill,büroo,büroosse,"Kala ostnud pere kõndis , ussidega meriahvenakotike käes , samal päeval ka tarbijakaitseameti kohalikku büroosse .",,,
262363,414065,14,jälgima,,in,ajaleht,ajalehtedes,“ .. ma ei ole Macaulit mõrvast saadik näinud ning ma pole seda ajalehtedes jälginud .,,,
8547035,13698663,21,käima,,ill,õigeusukirik,õigeusukirikutesse,"Vastseliina ümbruse elanikud on luteri usku ja käivad Vastseliina luteri kirikusse , meremäelased on aga suures osas õigeusklikud ja käivad õigeusukirikutesse Obinitsas , Meremäel , Värskas .",,,
8725780,14004335,2,jõudma,tagasi,el,meremees,meremehest,Seitsmeteistkümnest meremehest jõudsid tagasi ainult viis .,,alive,
15545481,24278121,17,looma,,ill,Pihkva,Pihkvasse,"Kuigi suurem osa Leeni Haugi sugulasi elab Eestis , on neiu õed ja vend loonud pered Pihkvasse .",,location,
6261503,10058539,12,jalutama,,in,Maardu,Maardus,"MAARDU , 29. august ( EPLO ) - Pühapäeva õhtupoolikul jalutas Maardus tänaval must-toonekurg , päästeteenistus püüdis haruladase linnu kinni ja toimetas varjupaika .",,location,LOC
6912147,11109528,42,kõrguma,,in,ots,otsas,"Siiski oli Artur rõõmustanud , sest elu polnud tema sünnikodust päriselt lahkunud : uusasukad – karjatalitajast naine ja traktoristist mees – olid lagunenud maja kõrvale ehitanud tollele ajale iseloomuliku kõrge katuseviiluga maja , laudas oli pudulojuseid , sirelitest piiratud õue laudapoolses otsas kõrgus suur heinakuhi , varras keskel otsekui välgupüüdja .",,,
9540421,15313941,11,eksima,,ill,kinnisidee,kinnisideedesse,Et jumala pärast keegi mingit mõttelõnga ei leiaks ja oma kinnisideedesse ei eksiks .,,state,
13521441,21626337,11,kerkima,,all,katkestanu,katkestanutele,Kaheksandalt stardipositsioonilt lähtunud Irvine kerkis paar kohta kõrgemale ainult tänu katkestanutele .,,,
8626114,13839330,2,tervitama,,in,lõpuosa,lõpuosas,"Kommünikee lõpuosas ehk 52. punkti all tervitab suur seitsmik paljude riikide edusamme , mis on saavutatud makromajanduse stabiliseerimisel ja struktuursel ümberkorraldamisel .",,,
1072621,1704719,21,jääma,kinni,adit,porr,porri,Bostonist saabunud Boeing 747-200 116 reisijaga maandus teisipäeva õhtul tugeva tuule ja vihmaga ning libises stardirajalt välja ja jäi porri kinni .,,,
945018,1504877,18,käima,,ill,haigla,haiglasse,Aga noor mees ei taha enamasti vanade inimeste jaoks mõeldud Iru hooldekodusse minna ja nii käib haiglast haiglasse .,,location,
2601072,4174484,37,passima,,in,jaam,jaamas,"Nii et meestel oli iga minut arvel , lausa pisar tuli mõnele mehele silma , kui ta mõtles , et kelnerid hakkavad varsti kandikuid lauale kandma ning konjakit välja valama , aga nemad passivad alles Balti jaamas .",,,
14256725,22631029,1,sadama,maha,in,Kagu-Eesti,Kagu-Eestis,Kagu-Eestis sadas aga mais kohati maha ligi kaks kuunormi .,,location,LOC
7988384,12810574,16,kohama,,in,silm,silmades,"Sest seda ilmet , mida ma olin tunnistanud , polnud ma kohanud veel ühegi naisterahva silmades .",,,
8520880,13655334,3,jalutama,,in,koridoriorv,koridoriorvas,"Jalutasin ihuüksi koridoriorvas , püüdes süveneda seinale riputatud maalidesse .",,,
19963075,29377324,9,käima,ringi,in,ninnuots,ninnuotsas,birbi: karistuseks et ära jooksis käib taldrik ninnuotsas ringi :),,,
8513963,13645353,1,hakkama,,ill,põrgu,Põrgusse,"Põrgusse , ei hakka ka sinna kõndima , saavad siit teised peale , saan mina ka .",,,
6961829,11185870,12,andma,üle,in,Toomkirik,Toomkirikus,EELK peapiiskop Andres Põder annab eeloleval pühapäeval pidulikul tänujumalateenistusel Tallinna Piiskoplikus Toomkirikus üle teeneteristid ja aukirjad teenekatele kiriku töötegijatele ja toetajatele .,,,ORG
442369,692048,10,surema,,in,Adapazari,Adapazaris,"Kolm inimest hukkus Gölcuki linnas ja kolm Izmitis , Adapazaris suri üks naine ehamtuse tõttu südamerabandusse .",,,LOC
12585544,20140511,19,tudeerima,,in,Veritas,Veritases,"Kahju ainult , et hooaeg kipub ära lõppema , "" kommenteeris 22-aastane Pirksaar , kes tudeerib jooksuharrastuse kõrval Veritases juurat .",,,LOC
4768762,7658590,15,avanema,,adit,kabinet,kabinetti,"Otse ruumi vastasseinas on samasugused , kuid klaasitud uksed , mis praegu avanevad peremehe kabinetti .",,,
10698331,17143501,12,sõitma,ringi,in,rool,roolis,Vägilase kasvu Indrek Pertelson sõidab alates esmaspäevast ringi pereauto Volkswagen Sharani roolis .,,,
15698181,24494841,1,mahtuma,ära,ill,Kärdla,Kärdlassegi,"Kärdlassegi mahub kolm kaubanduskeskust ära , ei ole me hiidlastest viletsamad .",,location,
5196774,8337140,17,olema,ära,in,Aasia,Aasias,"Priimägi on Euroopas juba olnud , praegu on tema sealt ära , on ( näiteks ) Aasias .",,location,LOC
13668951,21842201,1,pidama,,ill,kõrgliiga,Kõrgliigasse,"Kõrgliigasse pääsu müstiliseks pidanud klubi peatreener Lorenz-Günther Köstner saab oma sõnu korrata , kui Unterhaching eliitseltskonda püsima jääb .",,,
4765531,7653187,5,avama,,in,Carlo,Carlos,"Skoori avas 24. minutil Carlos Tenorio , teise palli saatis poolakate väravavõrku 80. minutil Agustin Delgado .",,,PER
10194068,16356815,2,olema,,in,Aare,Aares,"“ Aares on olemas kõik inimlik , ” ütleb juhataja Anne-Liis Siimson .",,,LOC
16822587,25890031,13,suunama,,ill,sotsiaalosakond,sotsiaalosakondadesse,"Kas meie siht ongi see , et me kõik eakad inimesed suuname sotsiaalosakondadesse sappa , avaldus näpu vahel , saama mõnesajakroonist toetust ?",,location,
9229540,14832314,2,puuduma,,in,Argentiina,Argentiinas,"Kuigi Argentiinas puudub aadel kui klass , on seal sajandite jooksul välja kujunenud oma aristokraatlik kõrgkiht , mille tipus resideerib ka Zorreguieta perekond .",,location,LOC
3230027,5188927,6,einestama,,in,söögikoht,söögikohas,Zeppelini keskuses asuvas OÜ Laxmi söögikohas einestanud kahe külastaja haigestumisest salmonelloosi sai Tartu tervisekaitsetalitus teada 16. augustil .,,location,
4994549,8019857,3,põrkama,kokku,in,Pitztal,Pitztalis,"Esmaspäeval Austrias Pitztalis treeninglaskumisel Saksamaa koondise treeneri Markus Anwanderiga kokku põrganud ja raskelt vigastada saanud prantslanna Regine Cavagnoud suri kolmapäeval teadvusele tulemata Innsbrucki haiglas , teatas Sportnet .",,,LOC
6937497,11148710,2,saama,välja,el,arestimaja,arestimajast,"Kui arestimajast välja saime , olid kaks “ varju ” linnatänavatel patrullimist jälgima läinud .",,location,
8947592,14383053,35,kiirustama,,adit,trükikoda,trükikotta,"Veel korra haarab teda vabaduse õhin - dekabristide mässu ajal on Bulgaringi Senati väljakul ja karjub : “ Andke meile konstitutsioon ! ” , kuid nähes lähenevat sõdurite kolonni , teeb sääred ja kiirustab trükikotta , et hävitada teda kompromiteerida võiv , juba laotud tekst .",,location,
2022100,3227161,1,ulatuma,,abl,absoluutmaht,Absoluutmahtudelt,Absoluutmahtudelt ulatub see taas peaaegu 2001. aasta madalseisu eelse tasemeni .,,,
9751513,15646695,24,sõitma,,el,Canmore,Canmore'ist,"Tütardega kohtus Rutt Shmigun eile õhtul Trondheimis , kuhu Kristina , Katrin ja Anatoli Shmigun ning Shmigunide tiimi määrdemeister Kristjan Vähi sõitsid otse Canmore'ist .",,,LOC
7604620,12202408,8,olema,,ill,eluvaldkond,eluvaldkondadesse,Selline elustiil on juurdumas ka paljudesse muudesse eluvaldkondadesse .,,,
7625810,12233210,4,ajama,,in,Haapsalu,Haapsalus,"Kui Kaido Pihlakas Haapsalus presidendi asju ajas , sai ta üllatuse osaliseks .",,location,LOC
14584356,23035296,15,otsustama,,ill,Kanada,Kanadasse,"Ta muutus väga uudishimulikuks oma uue virtuaaltuttava "" erakorralisuse "" yle ja otsustas söita Kanadasse , et teha dokufilm "" temast/temadest "" .",,location,
5637054,9040102,27,laskma,maha,in,Shfaram,Shfaramis,"JERUUSALEMM , 5. august ( EPLO ) - Iisraeli politsei tõstis häiretaset riigis pärast seda , kui neljapäeva õhtul lasi äärmuslik armeest põgenenud nooruk riigi põhjaosas Shfaramis bussis maha neli Iisraeli araablast .",,,LOC
8839942,14201534,2,laiutama,,in,valimisjaoskond,valimisjaoskondades,"Helsingi valimisjaoskondades laiutas eile tühjus , kuid rannal või jäätisekioski ees inimeste vähesuse üle kurta ei saanud .",,location,
8214570,13182847,17,olema,,ill,fuajee,fuajeesse,"Etenduse järel läksid puhke- ja austamisõhtule tulnud – üks erand oli küll siiski ka – teatrisaali fuajeesse , kus üritus jätkus .",,location,
7976957,12793661,22,keerama,,ill,rentsel,rentslisse,"Aga ei , naine pidi ikka tempe tegema , ega tema ju ei hooli , kui teise inimese elu keerab jäädavalt rentslisse .",,location,
4606470,7403237,16,kasvama,üles,in,linn,linnas,"Nii Milosevic kui ka ta naine on üles kasvanud Belgradist 70 kilomeetri kaugusel asuvas Pozharevaci linnas , kus nad ka teismelistena tuttavaks said ja kust hakkasid pealinna võimule pürgima .",,,LOC
16085475,24969201,1,maanduma,,ill,viirpuupõõsas,Viirpuupõõsasse,"Viirpuupõõsasse maandus ka säherdusi tegelasi , kelle jaoks maitsvad marjad olid otsekui hüüdja hääl kõrbes .",,,
14744797,23227489,17,algama,,ill,viima,viis,"Ta võtab ühendust osakonnajuhataja Rein Eineriga ning asub teele Vetlasse , kus vihje järgi algab kell viis õhtul autode tehniline libaülevaatus .",,,
4365861,7023072,13,eksisteerima,,in,asukoht,asukohas,"Kolmandaks tuvastamisest , et vara ikkagi veel eksisteerib tagastamist väärival kujul endises asukohas .",,location,
5719708,9174650,2,paistma,,abl,telepilt,telepildilt,"Kui telepildilt paistab mingi liikumine , siis sõidab üksus välja .",,,
24693,42709,10,üürima,,in,Hollywood,Hollywoodis,"Vastab see tõele , et te üürisite koos maja Hollywoodis ? ”",,location,LOC
11459043,18357440,14,arenema,,in,haigla,haiglas,"Tarmo Pihlap , 47 , suri eile hommikul kell 8 . 25 Tallinnas Mustamäe haiglas kaugele arenenud suhkruhaigusest põhjustatud atsidoosi ehk organismi happeliseks muutumise tõttu .",,location,ORG
1903597,3033089,6,ootama,,ill,Poola,Poolasse,Eile hommikul ootas Leedu piiril Poolasse pääsu 520 veokit .,,location,LOC
9787399,15703680,13,maanduma,,all,ema,emale,"Mõneski kultuuris tähendab öösel nähtud liblikas surma , või kui äsja sünnitanud emale maandub ööliblikas , siis sureb laps .",,,
4559473,7328896,19,kaduma,,abl,aktsiaturg,aktsiaturult,"Kuigi tähtsamate aktsiate hinnad on viimase kuu aja jooksul püsinud paigal või langenud , ei ole teenimisvõimalused Eesti aktsiaturult kadunud , sest ilma on hakanud tegema aktsiaturu mõistes väikeettevõtted .",,,
4437364,7135890,9,ründama,,in,Iraan,Iraanis,"TEHERAN , 6. veebruar ( ETV24 ) - Iraanis ründas umbes 200 inimest Teheranis asuvat Austria saatkonda , loopides hoonet süütepudelite ja kividega .",,location,LOC
14844542,23341738,17,panema,,adit,folderites,folderitesse,"Ainuüksi EXIF infost on juba otsingul paljuabi , on programme , mis panevad selle järgi pildid folderitesse , lisavadfailinimele kellaaja järjenumbri jne .",,,
9428212,15138919,11,helisema,,in,telepood,telepoodides,Jõulukellad helisevad juba mõnda aega ka Ameerika ööpäev läbi avatud telepoodides .,,location,
343019,530202,3,jõudma,,adit,Greifswald,Greifswaldi,"Kui ta Greifswaldi jõudis , hakkas ta mõtlema : “ Midagi on autoga valesti .",,,ORG
5650541,9062164,6,mahtuma,ära,adit,sõjaväevorm,sõjaväevormi,""" Alles nüüd kui minu sõjaväevormi mahuks lahedasti ära kaks minusugust , on kolleegid hakanud ütlema , et Malle , sa oled nii kõhnaks jäänud , "" sõnab naine .",,,
11789940,18868937,19,jätkama,,ill,Helsingi,Helsingisse,"Teates on lisatud , et laevaga on kõik korras ja juba kell 10 hommikul jätkas Kunda oma sõitu Helsingisse .",,location,LOC
6169028,9903870,6,kolima,,el,Yangon,Yangonist,Myanmari valitsus kolib praegusest pealinnast Yangonist põhja poole Pyinmana lähistele .,,location,LOC
12049911,19288539,13,avama,,in,Ballateer,Ballateeris,Esimese ametliku ühise ettevõtmisena avavad Charles ja Camilla sel nädalal sealsamas Šotimaal Ballateeris laste mänguväljaku .,,,
15214119,23755960,5,lamama,,in,hõbedane,hõbedases,"Ruumi kaugemais nurgas lamas hõbedases kumas loom , tema pea oli nukralt norgus ja tema suured pruunid silmad keerasid ükskõikselt tulijate poole .",,,
10373023,16642841,5,tooma,,adit,Hirvepark,Hirveparki,Seebi- ja vorstipuudus inimesi Hirveparki ja lauluväljakule ei toonud .,,,LOC
9116393,14657296,17,ringlema,,in,festivalikett,festivaliketis,Mait Laasi  “ Teekond Nirvaanasse ” ja  Riho Undi  “ Samueli internet ” ringlesid aasta läbi festivaliketis .,,,
525692,828600,13,säilima,,in,USA,USAs,"Et inglased jäid oma armastatud tolli-mõõdustiku juurde , siis säilis see ka USAs , kus see kehtib tänaseni .",,location,LOC
5109084,8199001,6,minema,edasi,ill,Spiriti,Spiritisse,Ken ja Tolk lähevad edasi Spiritisse .,,,
13198990,21114542,13,esinema,,in,Dekoltee,Dekoltees,"Grupi sõumees , karismaatiline laulja Bruce Dickinson esines kaks aastat tagasi ” Dekoltees ” , tema bändi kuulus tollal kitarrist Adrian Smith , samuti endine maidenlane .",,,
8335651,13357639,23,liikuma,,adit,koolkond,koolkonda,"Keynes tegelikult üritas seda teatud määral , kuid tema tingimused ei olnud proportsioonis ning ta hülgas selle tee ning liikus hoopis neoklassikalisse koolkonda , mis üldjoones ei aktsepteeri hinna paindumatust , välja arvatud mõni erand .",,alive,
5206646,8352576,11,liikuma,edasi,ill,Ida-Euroopa,Ida-Euroopasse,"Salakaubavoolu on raske jälgida , kuid enamus salakaupa liigub edasi Ida-Euroopasse , Aafrikasse ja Lõuna-Ameerikasse .",,location,LOC
11402752,18273510,7,rändama,,el,punkt,punktist,Iga aasta lõpul rändab Eesti ühest punktist teise sadu tonne paberit .,,,
17652190,26987770,9,nägema,,ill,mina,minusse,"Ehkki mõni võib ette kujutada et « näe minusse suhtuti hästi , seega suhtuvad ka 5,5 miljardit inimest Eestisse hästi » aga tegelikkuses teavad eestlastest midagi ehk naaberriikides elavad inimesed , end .",,,
5864872,9412493,4,tooma,tagasi,ill,München,Münchenisse,Tema tõi karika Münchenisse tagasi .,,location,LOC
16447263,25393524,9,hoidma,kinni,in,ise,endas,"Ma jagan sinuga sinu valu , ära hoia endas midagi enam kinni .. palun räägi mulle .. ma ei taha teadmatuses elada .",,,
12776871,20438162,10,reisima,,adit,Tallinn,Tallinna,"Maardu Levadia vastne treener Pasi Rautiainen reisis parasjagu Soomest Tallinna , kui SL Õhtuleht temalt Krõmi-asjus kommentaari palus .",,location,
4087339,6578966,11,puhkema,,in,Budapest,Budapestis,"Eesti aukonsul Ungaris Andres Bereczki ütles Eesti Päevalehele , et Budapestis puhkenud rahutused olid spontaansed ja neid ei organiseerinud ükski erakond .",,location,LOC
7059889,11345138,8,marssima,,ill,kajut,kajutisse,"Heitnud viimase pilgu ristlejatele , marssis ta kajutisse .",,location,
16704685,25700405,8,jooksma,,all,keskus,keskusele,"Mäletame ju isegi , kuidas rahvas Kristiine keskusele tormi jooksis , kui piletimüük algas .",,,
16754026,25782198,5,magama,,in,bordell,bordellides,"Soovin et mehed magaksid bordellides , siis ei oleks vihaseid naisi ega alimente .",,location,
723499,1152841,10,kaduma,,abl,Toomemäe,Toomemäelt,"28. aprillil kaob Emajõe äärest Kalevipoeg , 11. mail Toomemäelt Villem Reimani ja 15. mail ülikooli peahoone taga seisnud Gustav II Adolfi kuju .",,,ORG
11037515,17677701,22,tutvustama,,in,Vladivostok,Vladivostokis,"Sellest teatas ühemõtteliselt Kremli administratsiooni kaadriülem  Jevgeni Savostjanov  ( muuseas , ka tema on FSB eruohvitser ) , kes reedel tutvustas Vladivostokis kohalikule eliidile nende uut isandat .",,location,LOC
3143288,5046955,5,laiutama,,in,hall,hallis,"Rohkem kui kahekümnes suures hallis laiutanud CeBIT-i ulatusest annab aimu see , et seitsme päeva jooksul külastas messi ligi pool miljonit inimest ning väidetavalt sõlmiti kohapeal tehinguid rohkem kui 11 miljardi euro eest .",,,
3972247,6395538,6,suunduma,,el,politseijaoskond,politseijaoskonnast,Lisaks neile kuuele suundub Rapla politseijaoskonnast teisele tööle veel kaks politseinikku .,,,
9677053,15529332,17,omama,,in,julgeolekuarhitektuur,julgeolekuarhitektuuris,"See võimaldaks ukrainlastel kujundada endast aktiivne ühenduslüli Euroopa ja Venemaa vahel , mis omab tulevases Euroopa julgeolekuarhitektuuris olulist osa .",,,
